Model Type,Training,Evaluation,Class,Character Accuracy,Dot Accuracy,Dot Recall,Dot Precision,Dot F1,Hamming Distance,Missclassification HD,Character Recall,Character Precision,Character F1
Multi-class,Label-correlation,ID Test,8,1.0,1.0,1.0,1.0,1.0,0.0,,1.0,0.8,0.888888888888889
Multi-class,Label-correlation,ID Test,9,0.9863013698630136,0.997716894977169,1.0,0.9931972789115646,0.9965870307167235,0.0136986301369863,1.0,0.9863013698630136,0.9863013698630136,0.9863013698630136
Multi-class,Label-correlation,ID Test,10,0.986468200270636,0.997744700045106,0.9959404600811907,0.997289972899729,0.9966147596479351,0.013531799729364006,1.0,0.986468200270636,0.9918367346938776,0.989145183175034
Multi-class,Label-correlation,ID Test,11,0.9375,0.9895833333333334,0.9791666666666666,1.0,0.9894736842105264,0.0625,1.0,0.9375,1.0,0.967741935483871
Multi-class,Label-correlation,ID Test,12,,,,,,,,,,
Multi-class,Label-correlation,ID Test,13,0.9911504424778761,0.9985250737463127,0.9990167158308751,0.9980353634577603,0.9985257985257985,0.008849557522123894,1.0,0.9911504424778761,0.9911504424778761,0.9911504424778761
Multi-class,Label-correlation,ID Test,14,0.986,0.9976666666666667,0.9966666666666667,0.9986639946559787,0.9976643309976644,0.014,1.0,0.986,0.9899598393574297,0.9879759519038075
Multi-class,Label-correlation,ID Test,15,0.9905660377358491,0.9984276729559748,0.9976415094339622,1.0,0.998819362455726,0.009433962264150943,1.0,0.9905660377358491,0.9813084112149533,0.9859154929577464
Multi-class,Label-correlation,ID Test,16,1.0,1.0,1.0,1.0,1.0,0.0,,1.0,1.0,1.0
Multi-class,Label-correlation,ID Test,17,0.9741480611045829,0.9952996474735605,0.9982373678025852,0.9877906976744186,0.9929865575686733,0.0282021151586369,1.0909090909090908,0.9741480611045829,0.9987951807228915,0.9863176680547293
Multi-class,Label-correlation,ID Test,18,0.9861111111111112,0.9976851851851852,1.0,0.993103448275862,0.9965397923875432,0.013888888888888888,1.0,0.9861111111111112,0.9793103448275862,0.9826989619377162
Multi-class,Label-correlation,ID Test,19,0.9444444444444444,0.9845679012345679,0.9845679012345679,0.9845679012345679,0.9845679012345679,0.09259259259259259,1.6666666666666667,0.9444444444444444,0.9357798165137615,0.9400921658986177
Multi-class,Label-correlation,ID Test,20,,,,,,,,,0.0,
Multi-class,Label-correlation,ID Test,21,0.9580896686159844,0.9930149447693307,0.9987004548408057,0.9874718920655317,0.9930544338555969,0.04191033138401559,1.0,0.9580896686159844,0.9949392712550608,0.9761668321747766
Multi-class,Label-correlation,ID Test,22,1.0,1.0,1.0,1.0,1.0,0.0,,1.0,0.9516129032258065,0.9752066115702479
Multi-class,Label-correlation,ID Test,23,0.9933920704845814,0.998898678414097,0.998898678414097,0.9994490358126722,0.999173781327458,0.006607929515418502,1.0,0.9933920704845814,0.9241803278688525,0.9575371549893842
Multi-class,Label-correlation,ID Test,24,0.9887640449438202,0.99812734082397,1.0,0.994413407821229,0.9971988795518207,0.011235955056179775,1.0,0.9887640449438202,0.9887640449438202,0.9887640449438202
Multi-class,Label-correlation,ID Test,25,0.9831460674157303,0.9957865168539326,0.9943820224719101,0.9971830985915493,0.9957805907172996,0.025280898876404494,1.5,0.9831460674157303,0.9722222222222222,0.9776536312849161
Multi-class,Label-correlation,ID Test,26,0.9791666666666666,0.9965277777777778,0.9976851851851852,0.9953810623556582,0.9965317919075144,0.020833333333333332,1.0,0.9791666666666666,0.9724137931034482,0.9757785467128027
Multi-class,Label-correlation,ID Test,27,0.9954545454545455,0.9992424242424243,0.9988636363636364,1.0,0.9994314951677089,0.004545454545454545,1.0,0.9954545454545455,0.9864864864864865,0.9909502262443439
Multi-class,Label-correlation,ID Test,28,0.875,0.9791666666666666,1.0,0.96,0.9795918367346939,0.125,1.0,0.875,0.7777777777777778,0.823529411764706
Multi-class,Label-correlation,ID Test,29,0.985172981878089,0.9972542559033498,0.9983525535420099,0.9975308641975309,0.9979415397282833,0.016474464579901153,1.1111111111111112,0.985172981878089,0.9835526315789473,0.9843621399176955
Multi-class,Label-correlation,ID Test,30,0.9968102073365231,0.9994683678894205,0.9992025518341308,1.0,0.9996011168727563,0.003189792663476874,1.0,0.9968102073365231,0.9920634920634921,0.9944311853619731
Multi-class,Label-correlation,ID Test,31,0.9673202614379085,0.9945533769063181,0.9947712418300654,0.9986876640419947,0.9967256057629339,0.032679738562091505,1.0,0.9673202614379085,0.9673202614379085,0.9673202614379085
Multi-class,Label-correlation,ID Test,32,1.0,1.0,1.0,1.0,1.0,0.0,,1.0,0.9375,0.967741935483871
Multi-class,Label-correlation,ID Test,33,1.0,1.0,1.0,1.0,1.0,0.0,,1.0,0.92,0.9583333333333334
Multi-class,Label-correlation,ID Test,34,0.9375,0.9895833333333334,0.96875,1.0,0.9841269841269841,0.0625,1.0,0.9375,1.0,0.967741935483871
Multi-class,Label-correlation,ID Test,35,1.0,1.0,1.0,1.0,1.0,0.0,,1.0,0.8,0.888888888888889
Multi-class,Label-correlation,ID Test,36,0.9727891156462585,0.9954648526077098,1.0,0.9865771812080537,0.9932432432432432,0.027210884353741496,1.0,0.9727891156462585,1.0,0.9862068965517241
Multi-class,Label-correlation,ID Test,37,0.9939393939393939,0.998989898989899,0.997979797979798,1.0,0.9989888776541962,0.006060606060606061,1.0,0.9939393939393939,1.0,0.9969604863221885
Multi-class,Label-correlation,ID Test,38,1.0,1.0,1.0,1.0,1.0,0.0,,1.0,0.8518518518518519,0.92
Multi-class,Label-correlation,ID Test,39,,,,,,,,,0.0,
Multi-class,Label-correlation,ID Test,40,0.9,0.9833333333333333,0.95,1.0,0.9743589743589743,0.1,1.0,0.9,1.0,0.9473684210526316
Multi-class,Label-correlation,ID Test,41,,,,,,,,,,
Multi-class,Label-correlation,ID Test,42,1.0,1.0,1.0,1.0,1.0,0.0,,1.0,0.9166666666666666,0.9565217391304348
Multi-class,Label-correlation,ID Test,43,0.996,0.9986666666666667,1.0,0.998003992015968,0.9990009990009989,0.008,2.0,0.996,1.0,0.9979959919839679
Multi-class,Label-correlation,ID Test,44,1.0,1.0,1.0,1.0,1.0,0.0,,1.0,0.5,0.6666666666666666
Multi-class,Label-correlation,ID Test,45,1.0,1.0,1.0,1.0,1.0,0.0,,1.0,1.0,1.0
Multi-class,Label-correlation,ID Test,46,0.9831932773109243,0.9964985994397759,0.9957983193277311,0.9989462592202318,0.997369805365597,0.02100840336134454,1.25,0.9831932773109243,1.0,0.9915254237288135
Multi-class,Label-correlation,ID Test,47,0.9852941176470589,0.9950980392156863,0.9955882352941177,0.9985250737463127,0.9970544918998527,0.029411764705882353,2.0,0.9852941176470589,1.0,0.9925925925925926
Multi-class,Label-correlation,ID Test,48,,,,,,,,,0.0,
Multi-class,Label-correlation,ID Test,49,0.9879518072289156,0.9979919678714859,0.9959839357429718,1.0,0.9979879275653923,0.012048192771084338,1.0,0.9879518072289156,0.9425287356321839,0.9647058823529412
Multi-class,Label-correlation,ID Test,50,0.9799196787148594,0.9953145917001339,0.9933065595716198,0.9973118279569892,0.9953051643192489,0.028112449799196786,1.4,0.9799196787148594,0.9878542510121457,0.9838709677419354
Multi-class,Label-correlation,ID Test,51,1.0,1.0,1.0,1.0,1.0,0.0,,1.0,0.9857142857142858,0.9928057553956835
Multi-class,Label-correlation,ID Test,52,1.0,1.0,1.0,1.0,1.0,0.0,,1.0,0.9166666666666666,0.9565217391304348
Multi-class,Label-correlation,ID Test,53,0.9895287958115183,0.9982547993019197,0.9986910994764397,0.9986910994764397,0.9986910994764397,0.010471204188481676,1.0,0.9895287958115183,0.9895287958115183,0.9895287958115183
Multi-class,Label-correlation,ID Test,54,0.918918918918919,0.9864864864864865,0.9932432432432432,0.9865771812080537,0.9898989898989898,0.08108108108108109,1.0,0.918918918918919,0.918918918918919,0.918918918918919
Multi-class,Label-correlation,ID Test,55,1.0,1.0,1.0,1.0,1.0,0.0,,1.0,0.8421052631578947,0.9142857142857143
Multi-class,Label-correlation,ID Test,56,1.0,1.0,1.0,1.0,1.0,0.0,,1.0,0.5,0.6666666666666666
Multi-class,Label-correlation,ID Test,57,,,,,,,,,,
Multi-class,Label-correlation,ID Test,58,0.9632183908045977,0.9873563218390805,0.982183908045977,0.9988310929281122,0.9904375543320776,0.07586206896551724,2.0625,0.9632183908045977,0.9976190476190476,0.9801169590643275
Multi-class,Label-correlation,ID Test,59,0.0,0.8333333333333334,0.8,1.0,0.888888888888889,1.0,1.0,0.0,,
Multi-class,Label-correlation,ID Test,60,0.921875,0.9835069444444444,0.9791666666666666,0.9960264900662251,0.9875246224556795,0.09895833333333333,1.2666666666666666,0.921875,0.9943820224719101,0.9567567567567568
Multi-class,Label-correlation,ID Test,61,1.0,1.0,1.0,1.0,1.0,0.0,,1.0,0.6666666666666666,0.8
Multi-class,Label-correlation,ID Test,62,0.989010989010989,0.9981684981684982,0.9989010989010989,0.9989010989010989,0.9989010989010989,0.01098901098901099,1.0,0.989010989010989,0.989010989010989,0.989010989010989
Multi-class,Label-correlation,ID Test,63,0.9583333333333334,0.9791666666666666,0.9791666666666666,1.0,0.9894736842105264,0.125,3.0,0.9583333333333334,0.92,0.9387755102040817
Multi-label,Label-correlation,ID Test,0,,,,,,,,,,
Multi-label,Label-correlation,ID Test,1,0.9849137931034483,0.9955100574712644,0.9989224137931034,0.9747634069400631,0.9866950505588079,0.02693965517241379,1.7857142857142858,0.9849137931034483,0.9978165938864629,0.9913232104121475
Multi-label,Label-correlation,ID Test,2,0.9722222222222222,0.9947089947089947,1.0,0.9692307692307692,0.9843749999999999,0.031746031746031744,1.1428571428571428,0.9722222222222222,0.9760956175298805,0.974155069582505
Multi-label,Label-correlation,ID Test,3,0.9583333333333334,0.9922839506172839,0.9976851851851852,0.9795454545454545,0.9885321100917431,0.046296296296296294,1.1111111111111112,0.9583333333333334,0.981042654028436,0.9695550351288057
Multi-label,Label-correlation,ID Test,4,1.0,1.0,1.0,1.0,1.0,0.0,,1.0,0.75,0.8571428571428571
Multi-label,Label-correlation,ID Test,5,0.9902912621359223,0.9983818770226537,0.9990291262135922,0.9961277831558567,0.9975763451284537,0.009708737864077669,1.0,0.9902912621359223,0.99609375,0.9931840311587148
Multi-label,Label-correlation,ID Test,6,,,,,,,,,0.0,
Multi-label,Label-correlation,ID Test,7,0.9896907216494846,0.9982817869415808,0.9993127147766323,0.9972565157750343,0.998283556470992,0.010309278350515464,1.0,0.9896907216494846,0.9696969696969697,0.9795918367346939
Multi-label,Label-correlation,ID Test,8,0.75,0.9583333333333334,1.0,0.8,0.888888888888889,0.25,1.0,0.75,0.6,0.6666666666666665
Multi-label,Label-correlation,ID Test,9,0.9726027397260274,0.9954337899543378,0.9931506849315068,0.9931506849315068,0.9931506849315068,0.0273972602739726,1.0,0.9726027397260274,0.9861111111111112,0.9793103448275863
Multi-label,Label-correlation,ID Test,10,0.9837618403247632,0.9968425800631484,0.996617050067659,0.9939271255060729,0.9952702702702703,0.018944519621109608,1.1666666666666667,0.9837618403247632,0.9972565157750343,0.9904632152588556
Multi-label,Label-correlation,ID Test,11,0.9375,0.9895833333333334,0.9895833333333334,0.9895833333333334,0.9895833333333334,0.0625,1.0,0.9375,1.0,0.967741935483871
Multi-label,Label-correlation,ID Test,12,,,,,,,,,,
Multi-label,Label-correlation,ID Test,13,0.9911504424778761,0.9985250737463127,1.0,0.9970588235294118,0.9985272459499264,0.008849557522123894,1.0,0.9911504424778761,0.9940828402366864,0.9926144756277695
Multi-label,Label-correlation,ID Test,14,0.994,0.999,0.9993333333333333,0.9986675549633578,0.9990003332222592,0.006,1.0,0.994,0.9880715705765407,0.9910269192422732
Multi-label,Label-correlation,ID Test,15,0.9874213836477987,0.9979035639412998,0.9968553459119497,1.0,0.9984251968503937,0.012578616352201259,1.0,0.9874213836477987,0.9874213836477987,0.9874213836477987
Multi-label,Label-correlation,ID Test,16,1.0,1.0,1.0,1.0,1.0,0.0,,1.0,1.0,1.0
Multi-label,Label-correlation,ID Test,17,0.9776733254994124,0.9952996474735605,1.0,0.9860950173812283,0.9929988331388565,0.0282021151586369,1.263157894736842,0.9776733254994124,0.9976019184652278,0.9875370919881306
Multi-label,Label-correlation,ID Test,18,0.9791666666666666,0.9965277777777778,1.0,0.9896907216494846,0.9948186528497409,0.020833333333333332,1.0,0.9791666666666666,0.9591836734693877,0.9690721649484536
Multi-label,Label-correlation,ID Test,19,0.9259259259259259,0.9876543209876543,0.9938271604938271,0.9817073170731707,0.9877300613496932,0.07407407407407407,1.0,0.9259259259259259,0.9433962264150944,0.9345794392523364
Multi-label,Label-correlation,ID Test,20,,,,,,,,,,
Multi-label,Label-correlation,ID Test,21,0.9902534113060428,0.9983755685510072,0.9996751137102015,0.9970836033700583,0.9983776768332251,0.009746588693957114,1.0,0.9902534113060428,0.9835430784123911,0.9868868382710053
Multi-label,Label-correlation,ID Test,22,1.0,1.0,1.0,1.0,1.0,0.0,,1.0,0.9076923076923077,0.9516129032258065
Multi-label,Label-correlation,ID Test,23,0.9845814977973568,0.9970631424375918,0.9966960352422908,0.9988962472406181,0.9977949283351709,0.01762114537444934,1.1428571428571428,0.9845814977973568,0.9551282051282052,0.9696312364425164
Multi-label,Label-correlation,ID Test,24,0.9550561797752809,0.9925093632958801,0.9943820224719101,0.9833333333333333,0.9888268156424581,0.0449438202247191,1.0,0.9550561797752809,1.0,0.9770114942528736
Multi-label,Label-correlation,ID Test,25,0.9803370786516854,0.9948501872659176,0.9971910112359551,0.9925442684063374,0.9948622139187295,0.03089887640449438,1.5714285714285714,0.9803370786516854,0.9943019943019943,0.9872701555869873
Multi-label,Label-correlation,ID Test,26,0.9722222222222222,0.9942129629629629,0.9976851851851852,0.9908045977011494,0.9942329873125721,0.034722222222222224,1.25,0.9722222222222222,0.9859154929577465,0.979020979020979
Multi-label,Label-correlation,ID Test,27,0.9863636363636363,0.9977272727272727,0.9988636363636364,0.9977298524404086,0.9982964224872231,0.013636363636363636,1.0,0.9863636363636363,0.9908675799086758,0.9886104783599089
Multi-label,Label-correlation,ID Test,28,1.0,1.0,1.0,1.0,1.0,0.0,,1.0,0.8888888888888888,0.9411764705882353
Multi-label,Label-correlation,ID Test,29,0.9736408566721582,0.9956068094453597,0.9983525535420099,0.9950738916256158,0.9967105263157895,0.026359143327841845,1.0,0.9736408566721582,0.9966273187183811,0.985
Multi-label,Label-correlation,ID Test,30,0.9984051036682615,0.9997341839447103,1.0,0.9996014348345954,0.9998006776958341,0.001594896331738437,1.0,0.9984051036682615,0.9936507936507937,0.9960222752585521
Multi-label,Label-correlation,ID Test,31,0.9934640522875817,0.9978213507625272,0.9973856209150327,1.0,0.9986910994764397,0.013071895424836602,2.0,0.9934640522875817,0.9156626506024096,0.9529780564263324
Multi-label,Label-correlation,ID Test,32,1.0,1.0,1.0,1.0,1.0,0.0,,1.0,1.0,1.0
Multi-label,Label-correlation,ID Test,33,0.9565217391304348,0.9927536231884058,1.0,0.9787234042553191,0.989247311827957,0.043478260869565216,1.0,0.9565217391304348,1.0,0.9777777777777777
Multi-label,Label-correlation,ID Test,34,1.0,1.0,1.0,1.0,1.0,0.0,,1.0,1.0,1.0
Multi-label,Label-correlation,ID Test,35,1.0,1.0,1.0,1.0,1.0,0.0,,1.0,0.6666666666666666,0.8
Multi-label,Label-correlation,ID Test,36,0.9727891156462585,0.9954648526077098,0.9965986394557823,0.9898648648648649,0.993220338983051,0.027210884353741496,1.0,0.9727891156462585,0.9930555555555556,0.9828178694158075
Multi-label,Label-correlation,ID Test,37,0.996969696969697,0.9994949494949495,0.998989898989899,1.0,0.9994946942900456,0.0030303030303030303,1.0,0.996969696969697,0.996969696969697,0.996969696969697
Multi-label,Label-correlation,ID Test,38,1.0,1.0,1.0,1.0,1.0,0.0,,1.0,0.92,0.9583333333333334
Multi-label,Label-correlation,ID Test,39,,,,,,,,,0.0,
Multi-label,Label-correlation,ID Test,40,1.0,1.0,1.0,1.0,1.0,0.0,,1.0,1.0,1.0
Multi-label,Label-correlation,ID Test,41,,,,,,,,,,
Multi-label,Label-correlation,ID Test,42,1.0,1.0,1.0,1.0,1.0,0.0,,1.0,0.8461538461538461,0.9166666666666666
Multi-label,Label-correlation,ID Test,43,0.98,0.9966666666666667,0.998,0.997002997002997,0.9975012493753124,0.02,1.0,0.98,0.9959349593495935,0.9879032258064516
Multi-label,Label-correlation,ID Test,44,1.0,1.0,1.0,1.0,1.0,0.0,,1.0,0.5,0.6666666666666666
Multi-label,Label-correlation,ID Test,45,1.0,1.0,1.0,1.0,1.0,0.0,,1.0,1.0,1.0
Multi-label,Label-correlation,ID Test,46,1.0,1.0,1.0,1.0,1.0,0.0,,1.0,0.99581589958159,0.9979035639412999
Multi-label,Label-correlation,ID Test,47,0.9926470588235294,0.9987745098039216,0.9985294117647059,1.0,0.9992641648270787,0.007352941176470588,1.0,0.9926470588235294,0.9782608695652174,0.9854014598540147
Multi-label,Label-correlation,ID Test,48,,,,,,,,,0.0,
Multi-label,Label-correlation,ID Test,49,0.9759036144578314,0.9959839357429718,0.9959839357429718,0.9959839357429718,0.9959839357429718,0.024096385542168676,1.0,0.9759036144578314,0.9642857142857143,0.970059880239521
Multi-label,Label-correlation,ID Test,50,0.9959839357429718,0.999330655957162,1.0,0.9986631016042781,0.9993311036789299,0.004016064257028112,1.0,0.9959839357429718,0.9725490196078431,0.984126984126984
Multi-label,Label-correlation,ID Test,51,1.0,1.0,1.0,1.0,1.0,0.0,,1.0,0.9857142857142858,0.9928057553956835
Multi-label,Label-correlation,ID Test,52,1.0,1.0,1.0,1.0,1.0,0.0,,1.0,0.9166666666666666,0.9565217391304348
Multi-label,Label-correlation,ID Test,53,0.9790575916230366,0.9965095986038395,0.9960732984293194,0.9986876640419947,0.9973787680209699,0.020942408376963352,1.0,0.9790575916230366,0.9790575916230366,0.9790575916230366
Multi-label,Label-correlation,ID Test,54,1.0,1.0,1.0,1.0,1.0,0.0,,1.0,0.9487179487179487,0.9736842105263158
Multi-label,Label-correlation,ID Test,55,1.0,1.0,1.0,1.0,1.0,0.0,,1.0,0.8888888888888888,0.9411764705882353
Multi-label,Label-correlation,ID Test,56,0.9166666666666666,0.9861111111111112,1.0,0.972972972972973,0.9863013698630138,0.08333333333333333,1.0,0.9166666666666666,0.6470588235294118,0.7586206896551724
Multi-label,Label-correlation,ID Test,57,,,,,,,,,,
Multi-label,Label-correlation,ID Test,58,0.9747126436781609,0.9954022988505747,0.9948275862068966,0.9982698961937716,0.9965457685664939,0.027586206896551724,1.0909090909090908,0.9747126436781609,0.9953051643192489,0.9849012775842044
Multi-label,Label-correlation,ID Test,59,1.0,1.0,1.0,1.0,1.0,0.0,,1.0,1.0,1.0
Multi-label,Label-correlation,ID Test,60,0.9375,0.984375,0.9869791666666666,0.9895561357702349,0.9882659713168188,0.09375,1.5,0.9375,0.994475138121547,0.9651474530831098
Multi-label,Label-correlation,ID Test,61,1.0,1.0,1.0,1.0,1.0,0.0,,1.0,0.5,0.6666666666666666
Multi-label,Label-correlation,ID Test,62,1.0,1.0,1.0,1.0,1.0,0.0,,1.0,0.9528795811518325,0.9758713136729222
Multi-label,Label-correlation,ID Test,63,0.9583333333333334,0.9930555555555556,0.9930555555555556,1.0,0.9965156794425087,0.041666666666666664,1.0,0.9583333333333334,1.0,0.9787234042553191
Multi-class,Label-correlation,OOD Test,0,,,,,,,,,,
Multi-class,Label-correlation,OOD Test,1,0.9827429609445958,0.9939448985770512,1.0,0.964943032427695,0.9821587867975021,0.03633060853769301,2.1052631578947367,0.9827429609445958,0.92399658411614,0.9524647887323944
Multi-class,Label-correlation,OOD Test,2,0.9722222222222222,0.9951131687242798,1.0,0.9715142428785607,0.985551330798479,0.029320987654320986,1.0555555555555556,0.9722222222222222,0.546400693842151,0.6996113270405331
Multi-class,Label-correlation,OOD Test,3,0.9823321554770318,0.9963191990577149,0.9991166077738516,0.9899343544857768,0.994504286656408,0.022084805653710248,1.25,0.9823321554770318,0.996415770609319,0.9893238434163701
Multi-class,Label-correlation,OOD Test,4,0.8206060606060606,0.9315151515151515,1.0,0.7087628865979382,0.8295625942684766,0.4109090909090909,2.2905405405405403,0.8206060606060606,0.9955882352941177,0.8996677740863788
Multi-class,Label-correlation,OOD Test,5,0.9069423929098966,0.982520925652388,0.9697193500738552,0.9776619508562919,0.9736744530960327,0.10487444608567208,1.126984126984127,0.9069423929098966,0.953416149068323,0.9295987887963664
Multi-class,Label-correlation,OOD Test,6,0.8717353453279164,0.9765912168698008,0.9933255948926292,0.9398682042833608,0.9658577878103837,0.1404526987811956,1.0950226244343892,0.8717353453279164,0.9986702127659575,0.9308955686396033
Multi-class,Label-correlation,OOD Test,7,0.9902912621359223,0.9982020855807263,1.0,0.9964170548190613,0.998205312275664,0.010787486515641856,1.1111111111111112,0.9902912621359223,0.9125248508946322,0.9498189342990171
Multi-class,Label-correlation,OOD Test,8,0.954983922829582,0.9866023579849946,1.0,0.9255952380952381,0.9613601236476044,0.08038585209003216,1.7857142857142858,0.954983922829582,0.5711538461538461,0.7148014440433212
Multi-class,Label-correlation,OOD Test,9,0.9610894941634242,0.9896238651102465,0.9970817120622568,0.9724857685009488,0.9846301633045149,0.0622568093385214,1.6,0.9610894941634242,0.8743362831858407,0.9156626506024096
Multi-class,Label-correlation,OOD Test,10,0.9927841250751653,0.998697133694127,0.9993986770895971,0.9967016491754123,0.9980483410899263,0.007817197835237523,1.0833333333333333,0.9927841250751653,0.9610011641443539,0.9766341319136349
Multi-class,Label-correlation,OOD Test,11,0.9180124223602485,0.9855072463768116,0.986335403726708,0.9847044233154196,0.985519238725693,0.08695652173913043,1.0606060606060606,0.9180124223602485,0.9973009446693657,0.9560155239327297
Multi-class,Label-correlation,OOD Test,12,0.3405204460966543,0.8644361833952912,0.916728624535316,0.7392086330935251,0.8184533687354795,0.8133828996282528,1.23337091319053,0.3405204460966543,0.9934924078091106,0.5071982281284607
Multi-class,Label-correlation,OOD Test,13,0.9554367201426025,0.9916815210932858,0.9982174688057041,0.9853372434017595,0.9917355371900827,0.049910873440285206,1.12,0.9554367201426025,0.8948247078464107,0.9241379310344826
Multi-class,Label-correlation,OOD Test,14,0.9776536312849162,0.9962756052141527,0.9962756052141527,0.9962756052141527,0.9962756052141527,0.0223463687150838,1.0,0.9776536312849162,0.4716981132075472,0.6363636363636364
Multi-class,Label-correlation,OOD Test,15,1.0,1.0,1.0,1.0,1.0,0.0,,1.0,0.4940239043824701,0.6613333333333333
Multi-class,Label-correlation,OOD Test,16,0.7765869744435284,0.9430246404689933,0.9411926353393789,0.7687991021324355,0.8463059056090932,0.3418521571860401,1.5301353013530135,0.7765869744435284,0.9985865724381625,0.8737053640439016
Multi-class,Label-correlation,OOD Test,17,0.9391691394658753,0.9891196834817013,0.9873887240356083,0.9801178203240059,0.983739837398374,0.06528189910979229,1.0731707317073171,0.9391691394658753,0.8890449438202247,0.9134199134199134
Multi-class,Label-correlation,OOD Test,18,0.9774072081764389,0.9962345346960731,0.9911242603550295,0.9975636166756903,0.9943335132218025,0.022592791823561054,1.0,0.9774072081764389,0.9907306434023991,0.984023828865421
Multi-class,Label-correlation,OOD Test,19,0.9910384818133896,0.9985064136355649,1.0,0.997021723896286,0.9985086411088693,0.008961518186610437,1.0,0.9910384818133896,0.9848088004190676,0.9879138202837624
Multi-class,Label-correlation,OOD Test,20,0.8355795148247979,0.949685534591195,0.9973045822102425,0.8705882352941177,0.9296482412060302,0.3018867924528302,1.8360655737704918,0.8355795148247979,0.9841269841269841,0.9037900874635569
Multi-class,Label-correlation,OOD Test,21,0.7977207977207977,0.9658119658119658,0.9852801519468186,0.9483546617915904,0.9664648346530041,0.20512820512820512,1.0140845070422535,0.7977207977207977,0.9911504424778761,0.8839779005524863
Multi-class,Label-correlation,OOD Test,22,0.8921161825726142,0.9820193637621023,0.9951590594744122,0.9696765498652291,0.9822525597269625,0.1078838174273859,1.0,0.8921161825726142,0.9706546275395034,0.9297297297297297
Multi-class,Label-correlation,OOD Test,23,0.9874476987447699,0.997907949790795,1.0,0.9968717413972888,0.9984334203655352,0.012552301255230125,1.0,0.9874476987447699,0.4591439688715953,0.6268260292164675
Multi-class,Label-correlation,OOD Test,24,0.9745762711864406,0.9957627118644068,1.0,0.9874476987447699,0.9936842105263157,0.025423728813559324,1.0,0.9745762711864406,0.25555555555555554,0.40492957746478864
Multi-class,Label-correlation,OOD Test,25,0.9923119165293794,0.9981695039355666,0.9981695039355666,0.9981695039355666,0.9981695039355666,0.010982976386600769,1.4285714285714286,0.9923119165293794,0.9885120350109409,0.9904083310496026
Multi-class,Label-correlation,OOD Test,26,0.9791666666666666,0.9944444444444445,0.9972222222222222,0.9917127071823204,0.9944598337950138,0.03333333333333333,1.6,0.9791666666666666,0.9670781893004116,0.9730848861283644
Multi-class,Label-correlation,OOD Test,27,0.9928656361474435,0.998315497423702,0.9986623067776457,0.9988107625984837,0.9987365291713117,0.010107015457788348,1.4166666666666667,0.9928656361474435,0.9196035242290749,0.9548313321898227
Multi-class,Label-correlation,OOD Test,28,0.8365384615384616,0.9724893162393162,0.9978632478632479,0.9496695475343162,0.9731700963792654,0.16506410256410256,1.0098039215686274,0.8365384615384616,0.9684601113172542,0.8976784178847808
Multi-class,Label-correlation,OOD Test,29,0.9921052631578947,0.9978070175438597,0.9986842105263158,0.9980276134122288,0.9983558040118383,0.013157894736842105,1.6666666666666667,0.9921052631578947,0.7854166666666667,0.8767441860465115
Multi-class,Label-correlation,OOD Test,30,0.9888423988842399,0.99814039981404,0.999302649930265,0.9979108635097493,0.9986062717770035,0.011157601115760111,1.0,0.9888423988842399,0.9542395693135935,0.9712328767123288
Multi-class,Label-correlation,OOD Test,31,0.9770833333333333,0.9958333333333333,0.99625,0.9987468671679198,0.9974968710888611,0.025,1.0909090909090908,0.9770833333333333,0.9832285115303984,0.980146290491118
Multi-class,Label-correlation,OOD Test,32,0.9514563106796117,0.9870550161812298,1.0,0.9279279279279279,0.9626168224299065,0.07766990291262135,1.6,0.9514563106796117,0.9849246231155779,0.9679012345679012
Multi-class,Label-correlation,OOD Test,33,0.9639175257731959,0.9928407789232532,0.9905498281786942,0.9880034275921166,0.9892749892749892,0.0429553264604811,1.1904761904761905,0.9639175257731959,0.9524617996604414,0.9581554227156277
Multi-class,Label-correlation,OOD Test,34,0.7255083179297597,0.9534812076401725,0.890018484288355,0.9678391959798995,0.9272989889263361,0.27911275415896486,1.0168350168350169,0.7255083179297597,1.0,0.8409212640599892
Multi-class,Label-correlation,OOD Test,35,0.9695431472081218,0.9932318104906938,0.994077834179357,0.9923986486486487,0.9932375316990701,0.04060913705583756,1.3333333333333333,0.9695431472081218,0.9695431472081218,0.9695431472081218
Multi-class,Label-correlation,OOD Test,36,0.9531051964512041,0.9902830587241234,1.0,0.9716748768472906,0.985633978763273,0.058301647655259824,1.2432432432432432,0.9531051964512041,0.9907773386034255,0.9715762273901809
Multi-class,Label-correlation,OOD Test,37,0.9414191419141914,0.9888613861386139,0.9925742574257426,0.9852579852579852,0.9889025893958077,0.06683168316831684,1.1408450704225352,0.9414191419141914,0.9982502187226596,0.9690021231422505
Multi-class,Label-correlation,OOD Test,38,0.9849137931034483,0.9967672413793104,0.9985632183908046,0.9949892627057981,0.9967730369307995,0.01939655172413793,1.2857142857142858,0.9849137931034483,0.7798634812286689,0.8704761904761905
Multi-class,Label-correlation,OOD Test,39,0.966275659824047,0.9938905180840665,0.999266862170088,0.9916333212077119,0.9954354573671718,0.036656891495601175,1.0869565217391304,0.966275659824047,0.9374110953058321,0.9516245487364621
Multi-class,Label-correlation,OOD Test,40,0.5,0.9166666666666666,1.0,0.8,0.888888888888889,0.5,1.0,0.5,0.2,0.28571428571428575
